"year","la_name","school_type","perm_physical_pupils","perm_physical_adult","perm_verbal_pupil","perm_verbal_adult","perm_bullying","perm_racist_abuse","perm_sexual_misconduct","perm_drug_alcohol","perm_damage","perm_theft","perm_persistent_disruptive","perm_other","fixed_physical_pupils","fixed_physical_adult","fixed_verbal_pupil","fixed_verbal_adult","fixed_bullying","fixed_racist_abuse","fixed_sexual_misconduct","fixed_drug_alcohol","fixed_damage","fixed_theft","fixed_persistent_disruptive","fixed_other"
"200607","Cheshire (Pre LGR 2009)","Total","18.2175","10.6795","4.30058","14.8842","x","0","x","6.37895","x","4.25263","35.2281","12.7579","1187","229","226","1630","85","63","48","219","196","123","1513","857"
"200607","Cheshire (Pre LGR 2009)","State-funded primary","3.33333","x","x","0","x","0","0","0","0","0","3.33333","0","121","65","40","78","3","x","x","0","10","4","239","19"
"200607","Cheshire (Pre LGR 2009)","State-funded secondary","14.8842","9.56842","3.18947","14.8842","0","0","x","6.37895","x","4.25263","31.8947","12.7579","1026","106","171","1457","72","58","42","211","153","114","1206","782"
"200607","Cheshire (Pre LGR 2009)","Special","0","0","0","0","0","0","0","0","0","0","0","0","40","58","15","95","10","4","5","8","33","5","68","56"
"200607","Halton","Total","x","5.5","x","x","x","0","x","0","0","0","14.5","x","123","41","38","133","17","5","11","13","9","11","194","32"
"200607","Halton","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","0","6","18","x","9","x","0","0","0","0","0","22","x"
"200607","Halton","State-funded secondary","x","3","x","x","x","0","x","0","0","0","12","x","112","22","37","123","16","5","11","13","9","11","172","31"
"200607","Halton","Special","0","0","0","0","0","0","0","0","0","0","0","0","5","x","0","x","0","0","0","0","0","0","0","0"
"200607","Warrington","Total","6.27778","x","x","x","0","0","0","0","0","x","9.5","x","326","50","96","489","29","16","10","50","47","27","411","341"
"200607","Warrington","State-funded primary","x","0","0","0","0","0","0","0","0","0","0","0","28","12","11","14","7","3","0","0","0","x","31","6"
"200607","Warrington","State-funded secondary","5.27778","x","x","x","0","0","0","0","0","0","9.5","x","283","26","73","424","21","13","10","49","42","25","339","333"
"200607","Warrington","Special","0","0","0","0","0","0","0","0","0","x","0","0","15","12","12","51","x","0","0","x","5","x","41","x"
"200607","Devon","Total","15","14","9","19","0","0","x","4","x","0","58","15","1257","258","234","1749","68","27","36","136","134","128","1297","1625"
"200607","Devon","State-funded primary","x","6","x","x","0","0","0","0","x","0","7","x","185","105","34","78","5","3","x","0","16","x","172","33"
"200607","Devon","State-funded secondary","13","4","7","17","0","0","0","4","0","0","50","12","1053","117","191","1656","62","22","30","133","110","125","1101","1564"
"200607","Devon","Special","0","4","0","0","0","0","x","0","0","0","x","x","19","36","9","15","x","x","4","3","8","x","24","28"
"200607","Plymouth","Total","4","4","3","5","0","0","0","5","3","0","12","x","300","95","72","409","24","13","27","58","52","30","332","137"
"200607","Plymouth","State-funded primary","0","0","0","x","0","0","0","0","0","0","x","0","21","13","11","7","3","x","0","0","0","x","40","9"
"200607","Plymouth","State-funded secondary","4","3","3","3","0","0","0","5","3","0","11","x","216","35","41","330","5","9","20","55","47","27","258","124"
"200607","Plymouth","Special","0","x","0","x","0","0","0","0","0","0","0","0","63","47","20","72","16","x","7","3","5","x","34","4"
"200607","Torbay","Total","3.14286","4.14286","x","3.28571","x","0","0","x","x","0","13.4286","x","181","52","42","283","11","8","5","27","63","21","344","94"
"200607","Torbay","State-funded primary","x","x","0","x","0","0","0","0","0","0","3.42857","0","32","26","8","24","0","x","0","0","3","x","55","4"
"200607","Torbay","State-funded secondary","x","x","x","x","x","0","0","x","x","0","10","x","142","19","33","257","11","6","5","27","59","20","283","90"
"200607","Torbay","Special","x","x","0","0","0","0","0","0","0","0","0","0","7","7","x","x","0","0","0","0","x","0","6","0"
"200607","Essex","Total","29.3581","26.3959","9.49845","24.3461","x","x","0","16.398","8.61086","7.17413","100.961","34.0706","2299","368","513","2716","167","181","101","222","334","248","3156","3120"
"200607","Essex","State-funded primary","5.81081","6.97297","x","6.97297","0","x","0","0","3.48649","0","13.9459","x","323","165","75","162","5","7","x","0","24","6","550","133"
"200607","Essex","State-funded secondary","22.5473","17.4229","7.17413","15.3731","x","0","0","16.398","5.12438","7.17413","83.0149","30.7463","1952","182","426","2518","150","167","98","220","306","241","2513","2936"
"200607","Essex","Special","x","x","0","x","0","0","0","0","0","0","4","x","24","21","12","36","12","7","x","x","4","x","93","51"
"200607","Southend-on-Sea","Total","x","3.1","0","x","0","0","0","3.15","0","0","6.3","7.3","198","105","38","237","9","9","x","23","63","25","234","326"
"200607","Southend-on-Sea","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","15","18","4","8","0","0","x","0","x","0","27","0"
"200607","Southend-on-Sea","State-funded secondary","x","x","0","x","0","0","0","3.15","0","0","6.3","6.3","162","31","26","205","8","9","x","21","44","25","167","305"
"200607","Southend-on-Sea","Special","0","0","0","0","0","0","0","0","0","0","0","x","21","56","8","24","x","0","0","x","17","0","40","21"
"200607","Thurrock","Total","4.53846","x","0","3.07692","0","0","x","0","0","0","4.61538","7.69231","249","39","52","359","33","46","13","6","44","41","382","435"
"200607","Thurrock","State-funded primary","3","0","0","0","0","0","0","0","0","0","0","0","32","16","7","28","5","7","0","0","3","7","81","13"
"200607","Thurrock","State-funded secondary","x","x","0","3.07692","0","0","x","0","0","0","4.61538","7.69231","217","23","45","331","28","39","9","6","41","34","301","422"
"200607","Thurrock","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"200607","Herefordshire","Total","11","5","0","4","0","0","0","x","0","0","7","x","280","51","38","407","10","7","9","19","35","39","206","340"
"200607","Herefordshire","State-funded primary","x","x","0","x","0","0","0","x","0","0","x","0","30","14","x","12","0","0","x","0","x","x","21","15"
"200607","Herefordshire","State-funded secondary","10","3","0","x","0","0","0","x","0","0","5","x","247","29","35","386","10","7","7","19","34","38","176","325"
"200607","Herefordshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","3","8","x","9","0","0","0","0","0","0","9","0"
"200607","Worcestershire","Total","12.3077","7.46154","x","12.2692","0","0","x","0","x","0","26.0385","4.46154","499","188","99","688","48","25","32","55","149","56","701","270"
"200607","Worcestershire","State-funded primary","4.5","3","0","0","0","0","0","0","0","0","x","0","53","64","9","37","0","x","0","x","x","4","115","4"
"200607","Worcestershire","State-funded secondary","7.80769","4.46154","x","12.2692","0","0","x","0","x","0","24.5385","4.46154","415","53","87","646","39","24","31","50","105","52","575","266"
"200607","Worcestershire","Special","0","0","0","0","0","0","0","0","0","0","0","0","31","71","3","5","9","0","x","3","42","0","11","0"
"200607","Kent","Total","60.1644","36.3567","9.72885","27.1067","5.71154","x","3.42692","20.4192","x","x","113.096","81.8404","2623","404","491","2442","239","141","80","271","345","249","2571","4436"
"200607","Kent","State-funded primary","10.0625","15.8125","x","4.3125","0","0","0","0","0","x","8.625","x","291","145","59","159","12","6","x","3","36","5","328","95"
"200607","Kent","State-funded secondary","47.9769","19.4192","6.85385","19.4192","5.71154","x","3.42692","19.4192","x","x","101.096","78.9654","2261","210","410","2244","215","133","77","267","289","237","2201","4307"
"200607","Kent","Special","x","x","0","3.375","0","0","0","x","0","0","3.375","0","71","49","22","39","12","x","x","x","20","7","42","34"
"200607","Medway","Total","4.90909","8.83636","3.92727","3.92727","0","x","x","x","x","0","24.5455","x","706","157","137","747","47","77","32","43","83","64","1453","398"
"200607","Medway","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","97","81","18","52","0","6","x","x","14","3","193","16"
"200607","Medway","State-funded secondary","4.90909","8.83636","3.92727","3.92727","0","x","x","x","x","0","24.5455","x","608","76","118","695","47","71","30","42","69","61","1260","381"
"200607","Medway","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","0","x","0","0","0","0","0","0","0","0","x"
"200607","Lancashire","Total","53.6728","27.0489","14.7943","19.198","x","x","x","9.90826","0","7.70642","84.13","45.0367","1830","325","266","2042","201","87","97","207","206","162","1727","2168"
"200607","Lancashire","State-funded primary","6.33333","6.33333","x","x","0","0","0","0","0","0","3.16667","0","203","107","44","103","8","8","x","x","18","10","182","52"
"200607","Lancashire","State-funded secondary","47.3394","18.7156","13.211","17.6147","x","x","x","9.90826","0","7.70642","75.9633","44.0367","1561","130","209","1888","162","72","87","202","175","151","1387","2045"
"200607","Lancashire","Special","0","x","0","0","0","0","0","0","0","0","5","x","66","88","13","51","31","7","8","4","13","x","158","71"
"200607","Blackburn with Darwen","Total","7.14286","4.85714","5.71429","x","0","0","0","x","0","0","10","0","146","49","26","263","9","12","9","35","36","14","285","105"
"200607","Blackburn with Darwen","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","23","23","3","15","0","x","0","0","4","x","41","3"
"200607","Blackburn with Darwen","State-funded secondary","7.14286","x","5.71429","x","0","0","0","x","0","0","10","0","123","26","23","248","9","11","9","35","32","12","237","102"
"200607","Blackburn with Darwen","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0"
"200607","Blackpool","Total","x","x","0","0","0","0","0","0","0","0","4.6875","8.4375","325","61","58","411","12","12","8","31","36","15","456","109"
"200607","Blackpool","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","0","55","30","16","32","9","x","x","0","5","0","45","18"
"200607","Blackpool","State-funded secondary","x","x","0","0","0","0","0","0","0","0","4.6875","8.4375","270","30","41","377","3","10","5","31","31","15","410","91"
"200607","Blackpool","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","x","x","x","0","0","x","0","0","0","x","0"
"200607","Nottinghamshire","Total","26.0833","18.7917","x","20.8611","4.16667","0","3.125","6.25","3.125","x","38.6111","19.8056","1318","276","165","1490","144","84","41","82","184","133","1278","1649"
"200607","Nottinghamshire","State-funded primary","3.16667","6.33333","x","x","0","0","0","0","0","0","5.27778","x","207","120","33","60","13","5","4","4","17","10","133","29"
"200607","Nottinghamshire","State-funded secondary","22.9167","11.4583","x","18.75","4.16667","0","3.125","6.25","3.125","x","33.3333","18.75","1101","143","130","1427","131","79","37","78","167","123","1136","1620"
"200607","Nottinghamshire","Special","0","x","0","0","0","0","0","0","0","0","0","0","10","13","x","3","0","0","0","0","0","0","9","0"
"200607","Nottingham","Total","9.22326","11.7899","4.09756","9.22326","0","0","3.07317","x","x","3.02439","12.7617","13.2195","561","222","128","494","49","31","22","23","83","52","466","394"
"200607","Nottingham","State-funded primary","3.07692","7.69231","0","3.07692","0","0","0","0","x","0","4.61538","0","82","68","30","45","3","3","3","0","4","x","70","20"
"200607","Nottingham","State-funded secondary","6.14634","4.09756","4.09756","6.14634","0","0","3.07317","x","0","3.02439","8.14634","13.2195","475","143","98","449","46","28","19","23","77","49","396","366"
"200607","Nottingham","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","11","0","0","0","0","0","0","x","x","0","8"
"200607","Shropshire","Total","x","3","0","x","0","0","0","x","0","0","7","6","333","60","64","377","36","18","20","46","38","36","327","458"
"200607","Shropshire","State-funded primary","0","0","0","0","0","0","0","0","0","0","x","0","13","8","10","21","x","0","x","0","x","x","36","8"
"200607","Shropshire","State-funded secondary","x","3","0","x","0","0","0","x","0","0","6","6","318","41","52","351","30","16","18","46","30","34","285","446"
"200607","Shropshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","11","x","5","4","x","0","0","7","0","6","4"
"200607","Telford and Wrekin","Total","5.41667","3.16667","0","x","x","0","0","x","0","0","5.08333","x","464","109","77","481","40","11","16","39","61","24","433","422"
"200607","Telford and Wrekin","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","0","70","51","6","44","6","x","5","0","9","0","140","5"
"200607","Telford and Wrekin","State-funded secondary","5.41667","x","0","x","x","0","0","x","0","0","4.08333","x","382","51","70","422","26","9","10","35","48","24","273","407"
"200607","Telford and Wrekin","Special","0","0","0","0","0","0","0","0","0","0","0","0","12","7","x","15","8","0","x","4","4","0","20","10"
"200607","Cornwall","Total","7.09259","6.09259","3.03704","12.2037","0","0","0","7.12963","x","x","21.3333","5.05556","513","89","85","543","60","15","21","106","47","32","545","613"
"200607","Cornwall","State-funded primary","x","x","x","x","0","0","0","0","0","0","x","0","114","54","22","52","4","x","0","0","x","x","100","23"
"200607","Cornwall","State-funded secondary","5.09259","5.09259","x","11.2037","0","0","0","7.12963","x","x","18.3333","3.05556","394","31","62","488","56","13","21","106","44","31","442","581"
"200607","Cornwall","Special","0","0","0","0","0","0","0","0","0","0","x","x","5","4","x","3","0","0","0","0","x","0","3","9"
"200607","Cumbria","Total","0","x","x","7.05556","0","0","0","0","x","0","6.94444","7.69444","566","110","178","883","70","27","41","96","136","91","1053","658"
"200607","Cumbria","State-funded primary","0","0","x","x","0","0","0","0","0","0","0","x","64","19","18","35","0","x","0","0","7","0","89","9"
"200607","Cumbria","State-funded secondary","0","x","x","5.55556","0","0","0","0","x","0","6.94444","6.94444","497","90","158","848","69","25","41","96","129","91","959","649"
"200607","Cumbria","Special","0","0","0","0","0","0","0","0","0","0","0","0","5","x","x","0","x","0","0","0","0","0","5","0"
"200607","Gloucestershire","Total","8.6875","9.61607","5.58929","18.9107","0","0","x","6.42857","4.28571","6.42857","46.7679","18.2143","789","123","178","1028","66","32","26","94","113","123","1487","1019"
"200607","Gloucestershire","State-funded primary","x","x","x","7.125","0","0","0","0","0","0","7.125","0","60","39","19","35","3","0","x","0","4","0","91","16"
"200607","Gloucestershire","State-funded secondary","7.5","6.42857","3.21429","11.7857","0","0","x","6.42857","4.28571","6.42857","39.6429","18.2143","692","34","146","954","48","30","23","82","99","111","1343","981"
